帐号ID,帐号名,帐号密码,角色名称1,角色ID1,出生坐标x,出生坐标y,出生坐标z
5585,ST7705,g,不要爱上我COT,1016327168,20,10,20
5586,ST8253,g,meisslong,1016371718,20,10,20
5587,ST7886,g,丶の渲晓熙_,1016341870,20,10,20
5588,ST7700,g,非法QQ,1016316258,20,10,20
5589,ST8132,g,重搂仙尊,1016254576,20,10,20
5590,ST8133,g,冷血屠龙1,1016256025,20,10,20
5591,ST8244,g,四大天王之一2,1015657387,20,10,20
5592,ST8242,g,JV57,1015839119,20,10,20
5593,ST8243,g,屠龙再现S,1015840683,20,10,20
5594,ST7701,g,丨丶ove灬青青,1015822968,20,10,20
5595,ST7699,g,ll5455845,1015982329,20,10,20
5596,ST7963,g,鄙视=装逼,1015960546,20,10,20
5597,ST7796,g,T0P猫猫,1015999354,20,10,20
5598,ST8438,g,神话丿灬陌陌,1015922812,20,10,20
5599,ST7964,g,LOV峰,1015959233,20,10,20
5600,ST7798,g,专杀你老婆,1015093654,20,10,20
5601,ST8250,g,爱到最深处1564,1015137115,20,10,20
5602,ST8251,g,灬Sony,1015126597,20,10,20
5603,ST8129,g,风雪紫莱,1015154196,20,10,20
5604,ST8354,g,傲剑天下2046,1015173825,20,10,20
5605,ST8355,g,丿灰太狼匚,1015174443,20,10,20
5606,ST7695,g,qlbqlb,1014834979,20,10,20
5607,ST7889,g,@你行吗@,1014846618,20,10,20
5608,ST7890,g,伤残de刀砍,1014854222,20,10,20
5609,ST7970,g,寂菲寞,1014936586,20,10,20
5610,ST7967,g,逆推丶,1014945368,20,10,20
5611,ST7968,g,魔尊火焰神,1014945480,20,10,20
5612,ST7693,g,幽冥@旗,1015043486,20,10,20
5613,ST8357,g,灵缘行者,1015001666,20,10,20
5614,ST7696,g,__冰蝶丶依然,1015493312,20,10,20
5615,ST7697,g,lingerie素,1015493846,20,10,20
5616,ST7698,g,只有我才来的,1015506623,20,10,20
5617,ST8127,g,瑾睿2011,1015563821,20,10,20
5618,ST8128,g,那夜你狠溅,1015567024,20,10,20
5619,ST8245,g,寒寒1989,1015549083,20,10,20
5620,ST8126,g,人间传,1015560064,20,10,20
5621,ST8437,g,游戏灬沉迷,1015453424,20,10,20
5622,ST8356,g,金色富锦,1015429411,20,10,20
5623,ST8439,g,至尊VS仙子,1015196522,20,10,20
5624,ST7694,g,风云灬龙丿龙,1015224746,20,10,20
5625,ST7969,g,菩萨下凡,1015239049,20,10,20
5626,ST8246,g,najegeb,1015270367,20,10,20
5627,ST8249,g,丫头冰儿,1015263475,20,10,20
5628,ST8125,g,fsfdgrdf,1015412837,20,10,20
5629,ST8124,g,橱娘,1015403491,20,10,20
5630,ST8117,g,天使宴席,1014124275,20,10,20
5631,ST8115,g,光着晒太阳,1014136114,20,10,20
5632,ST8116,g,fdgdgdsa,1014120998,20,10,20
5633,ST8352,g,浪迹天涯008,1014109372,20,10,20
5634,ST8351,g,夜游龙戏凤,1014105920,20,10,20
5635,ST7879,g,whao,1014085817,20,10,20
5636,ST7689,g,燕的爱人,1014160492,20,10,20
5637,ST7692,g,龙腾冰红茶,1014240692,20,10,20
5638,ST7690,g,顺我灬者昌,1014235613,20,10,20
5639,ST8114,g,HS飞鱼,1014217390,20,10,20
5640,ST7845,g,天下云雾山感,1013868087,20,10,20
5641,ST8232,g,浪翻云NO1,1013886269,20,10,20
5642,ST8120,g,噬陵,1013849515,20,10,20
5643,ST8436,g,上官0仙子,1013837064,20,10,20
5644,ST8107,g,菊@少,1013844992,20,10,20
5645,ST8008,g,啊力001,1013813570,20,10,20
5646,ST8237,g,至尊狂@2,1013790894,20,10,20
5647,ST8238,g,爱的j离,1013796792,20,10,20
5648,ST8239,g,我刺激看我,1013802093,20,10,20
5649,ST8007,g,夜游不归夜,1013695098,20,10,20
5650,ST7678,g,ming凯撒大帝,1013698748,20,10,20
5651,ST8011,g,T_TT,1013693366,20,10,20
5652,ST7881,g,魔皇の影风,1013962478,20,10,20
5653,ST7880,g,FKJGOIRFER,1013949138,20,10,20
5654,ST7797,g,神话不可信,1013877964,20,10,20
5655,ST8006,g,波波杀,1013910647,20,10,20
5656,ST8348,g,死亡之亡灵,1014019183,20,10,20
5657,ST8350,g,小小000糖糖,1014019854,20,10,20
5658,ST8118,g,nan丢了,1013972543,20,10,20
5659,ST8119,g,不可重来,1013977810,20,10,20
5660,ST8121,g,grresyhre,1013986119,20,10,20
5661,ST8358,g,冷焰男人,1014691244,20,10,20
5662,ST8359,g,慢慢玩你,1014684650,20,10,20
5663,ST8123,g,因情断爱,1014661369,20,10,20
5664,ST8360,g,过了款到发货,1014687652,20,10,20
5665,ST8441,g,无忧之悠悠,1014813597,20,10,20
5666,ST8122,g,雨1知1梦,1014782965,20,10,20
5667,ST7688,g,夜街S小林,1014585149,20,10,20
5668,ST7884,g,Hore灬旋律,1014569290,20,10,20
5669,ST7885,g,小魔神8989,1014572290,20,10,20
5670,ST8231,g,祈依放逊,1014245353,20,10,20
5671,ST8440,g,缄默C,1014271671,20,10,20
5672,ST8361,g,永恒灬凯斯奇丶,1014387016,20,10,20
5673,ST7883,g,赵子龙K,1014416248,20,10,20
5674,ST8363,g,S逍遥散人S,1014342367,20,10,20
5675,ST8353,g,命书生,1014340431,20,10,20
5676,ST7882,g,VS痕XX,1014299328,20,10,20
5677,ST7691,g,风魔VS狂神,1014509650,20,10,20
5678,ST7687,g,鹨心雨,1014535815,20,10,20
5679,ST7878,g,AMSND,1014423906,20,10,20
5680,ST8362,g,倾城灬丫头,1014404366,20,10,20
5681,ST8142,g,按时安神,1017812936,20,10,20
5682,ST7801,g,wang柳絮飘飘,1017741823,20,10,20
5683,ST8372,g,丨曲终丶人已散,1017715443,20,10,20
5684,ST8190,g,谢军22,1017768307,20,10,20
5685,ST7722,g,嚣张我本型,1017602784,20,10,20
5686,ST8189,g,雷龙狂个,1017479899,20,10,20
5687,ST7724,g,__冷夜,1017607767,20,10,20
5688,ST7981,g,我肉感我自豪,1017648319,20,10,20
5689,ST7982,g,Miss`萱,1017651026,20,10,20
5690,ST7983,g,卩蜞,1017660834,20,10,20
5691,ST7804,g,傻@爱,1017722331,20,10,20
5692,ST7805,g,wangjund,1017722925,20,10,20
5693,ST7806,g,无情天地间,1017723033,20,10,20
5694,ST8371,g,灰色o飒沓,1017698738,20,10,20
5695,ST8459,g,小黑豹子,1017852023,20,10,20
5696,ST8462,g,堂鼓,1017860797,20,10,20
5697,ST7892,g,小小腾魔,1017900848,20,10,20
5698,ST7725,g,神剑奇缘0残雪,1017953148,20,10,20
5699,ST8191,g,孤独W王子,1017921412,20,10,20
5700,ST8141,g,丧灵,1017959603,20,10,20
5701,ST7972,g,Fs泡沫滟,1017999880,20,10,20
5702,ST7893,g,冰霜寒枫,1018036081,20,10,20
5703,ST8463,g,冰封狂刀1,1018017967,20,10,20
5704,ST8455,g,龙胜经典,1017320500,20,10,20
5705,ST8456,g,寻找徐风,1017322116,20,10,20
5706,ST8457,g,上错了号删删,1017324035,20,10,20
5707,ST8458,g,冥灵绝杀,1017324091,20,10,20
5708,ST8139,g,狠爱你jun,1017304725,20,10,20
5709,ST7980,g,赤咯小绵羊,1017183761,20,10,20
5710,ST8367,g,艾艾2,1017207382,20,10,20
5711,ST7976,g,帝轮回,1017170815,20,10,20
5712,ST8138,g,忆昔雪舞,1017163145,20,10,20
5713,ST7977,g,位面战将,1017174803,20,10,20
5714,ST7728,g,懂方龙,1017147568,20,10,20
5715,ST7729,g,色丹神棍,1017149930,20,10,20
5716,ST8460,g,元真2011,1017326858,20,10,20
5717,ST8461,g,svsdfab,1017315343,20,10,20
5718,ST7723,g,丿铭灬问天,1017400310,20,10,20
5719,ST7802,g,Caesar天下,1017382916,20,10,20
5720,ST7803,g,灬天丨茫灬,1017383592,20,10,20
5721,ST8188,g,嗜血X圣君,1017505777,20,10,20
5722,ST8137,g,独孤浪子征西,1016786655,20,10,20
5723,ST8364,g,灭世遵主,1016806853,20,10,20
5724,ST7726,g,杀你们全部,1016836239,20,10,20
5725,ST7727,g,舞神七星,1016838161,20,10,20
5726,ST7730,g,军中之歌,1017028656,20,10,20
5727,ST8369,g,丿Snowy丶流星,1016880436,20,10,20
5728,ST8368,g,祝丨仔,1016874195,20,10,20
5729,ST7731,g,勾魂血煞之龙腾,1017035819,20,10,20
5730,ST7732,g,霄汉女狼,1017036833,20,10,20
5731,ST8192,g,李汉华,1017065128,20,10,20
5732,ST8366,g,の丶鬼丶の肖冥,1017061303,20,10,20
5733,ST7894,g,丿灬淑灬仙女彡,1017089003,20,10,20
5734,ST7807,g,@玲宝宝,1017110695,20,10,20
5735,ST7966,g,傲视洪荒三界,1016527360,20,10,20
5736,ST8442,g,红颜知己哦,1016566639,20,10,20
5737,ST8443,g,扼腕发身份,1016569599,20,10,20
5738,ST7965,g,风hshd,1016531644,20,10,20
5739,ST8134,g,念怀去,1016509600,20,10,20
5740,ST8135,g,tang333,1016510961,20,10,20
5741,ST8136,g,碧落青幽,1016519969,20,10,20
5742,ST7793,g,阿圊,1016479918,20,10,20
5743,ST7704,g,碟的青女,1016444688,20,10,20
5744,ST7978,g,皇室@太子,1016692047,20,10,20
5745,ST7979,g,无敌LKC,1016683834,20,10,20
5746,ST8365,g,宝贝WO乖,1016706413,20,10,20
5747,ST7975,g,放肆一次,1016684344,20,10,20
5748,ST8130,g,phl123,1016652455,20,10,20
5749,ST8131,g,Mr丶武圣,1016657680,20,10,20
5750,ST8252,g,福爱晴,1016672441,20,10,20
5751,ST7794,g,飘飘风雨1413,1016630074,20,10,20
5752,ST7887,g,恢复国家5421,1016603881,20,10,20
5753,ST8454,g,跟着7感7觉走,1016581833,20,10,20
5754,ST7758,g,夜丿独舞灬雅雅,1019276086,20,10,20
5755,ST7808,g,Betty丿灬兔兔,1019192483,20,10,20
5756,ST7809,g,点丨丶点,1019193169,20,10,20
5757,ST8078,g,毒桑春耕,1019405671,20,10,20
5758,ST8079,g,lailiuzhang,1019410418,20,10,20
5759,ST7971,g,幸福之门在哪,1019370237,20,10,20
5760,ST8370,g,护官符设备,1019292201,20,10,20
5761,ST8284,g,w刀锋战士,1019441304,20,10,20
5762,ST7757,g,疼你_Somnus,1019468512,20,10,20
5763,ST7756,g,!!JICK@@#,1019458426,20,10,20
5764,ST8027,g,大头鬼111111,1019504508,20,10,20
5765,ST8076,g,魔煞520,1019541410,20,10,20
5766,ST8077,g,zhou唯WO毒亡,1019541473,20,10,20
5767,ST7895,g,shashou!!,1019580626,20,10,20
5768,ST8488,g,我是鬼王,1019558220,20,10,20
5769,ST8489,g,三界首领女神,1019671024,20,10,20
5770,ST8490,g,狂龙4567,1019667720,20,10,20
5771,ST7752,g,晕晕晕@@,1019725287,20,10,20
5772,ST7753,g,沿海地带,1019725517,20,10,20
5773,ST8283,g,东方凝雪,1019686285,20,10,20
5774,ST8483,g,风云小豆子2,1019866533,20,10,20
5775,ST8484,g,Evelyn凌晗丶灬,1019864109,20,10,20
5776,ST7754,g,疯狂盗贼,1019833046,20,10,20
5777,ST7755,g,跪下叫俊哥,1019834272,20,10,20
5778,ST8279,g,君莫笑00糖果,1019823195,20,10,20
5779,ST8280,g,雨中散步,1020068107,20,10,20
5780,ST8278,g,装纯的纯子,1020074897,20,10,20
5781,ST8281,g,天下空空,1020080094,20,10,20
5782,ST8379,g,永远的爱晴,1020055392,20,10,20
5783,ST7760,g,黄天霸,1020233502,20,10,20
5784,ST8024,g,爱上你没的说,1020254862,20,10,20
5785,ST8376,g,大头鬼222222,1020175519,20,10,20
5786,ST8072,g,伤心丨绝恋,1020107327,20,10,20
5787,ST7852,g,宁皇之天,1020167633,20,10,20
5788,ST8377,g,雷林斯,1020182521,20,10,20
5789,ST8378,g,强剑无敌,1020179214,20,10,20
5790,ST8464,g,kiss灬圆圆,1018339840,20,10,20
5791,ST8140,g,西伯利亚狼yu,1018302962,20,10,20
5792,ST7973,g,灬郑伊健,1018220365,20,10,20
5793,ST8074,g,天空飘下的雪,1018565643,20,10,20
5794,ST8075,g,慕容血日,1018567784,20,10,20
5795,ST7799,g,潴潴_卜_许哭,1018579128,20,10,20
5796,ST7800,g,tyjh20011,1018583837,20,10,20
5797,ST7733,g,取个名字想几天,1018652802,20,10,20
5798,ST7734,g,迟伤寒心,1018653469,20,10,20
5799,ST8374,g,浅灬蓝seの,1018528756,20,10,20
5800,ST8373,g,死神yu,1018537623,20,10,20
5801,ST7891,g,幻灭七星,1018445069,20,10,20
5802,ST8073,g,伍紫醉,1018930921,20,10,20
5803,ST7810,g,No丿One丶小布,1019041054,20,10,20
5804,ST7811,g,杀人狂rqq,1019044850,20,10,20
5805,ST7812,g,千女上阵,1019045436,20,10,20
5806,ST8193,g,鏖战啊请,1018892164,20,10,20
5807,ST8466,g,@杀出一片血@,1019001396,20,10,20
5808,ST7896,g,永远LOVE小玲,1019130303,20,10,20
5809,ST7759,g,祭祀宠儿,1019140635,20,10,20
5810,ST8375,g,限量版`男子,1019072847,20,10,20
5811,ST8194,g,丨蒲公英丶小姐,1019093776,20,10,20
5812,ST7974,g,瞎眼豆豆,1018661533,20,10,20
5813,ST8465,g,O南风VS小轩O,1018678869,20,10,20
5814,ST8187,g,情难堪,1018719710,20,10,20
5815,ST8467,g,真的爱你丶梅,1018813090,20,10,20
5816,ST7763,g,一把菜刀2,1020341462,20,10,20
5817,ST7854,g,丨丶飞天使,1020291256,20,10,20
5818,ST8282,g,坚持灬爱下去,1020321983,20,10,20
5819,ST8025,g,小懒懒=-=IUIU,1020370381,20,10,20
5820,ST8486,g,悍将-将军,1020400945,20,10,20
5821,ST8487,g,小小小小清子,1020409570,20,10,20
5822,ST7853,g,丨丶白菜,1020541332,20,10,20
5823,ST7761,g,の幽冥の之王の,1020518566,20,10,20
5824,ST7762,g,唐雪瑶,1020523431,20,10,20
5825,ST7855,g,纷乱年代之风,1020846633,20,10,20
5826,ST8275,g,丨Oo潇洒oO丨哥,1020815295,20,10,20
5827,ST8276,g,hkedhll,1020816004,20,10,20
5828,ST8080,g,狂龙筚篥,1020785436,20,10,20
5829,ST8026,g,loveの蔷薇丶,1020760354,20,10,20
5830,ST7764,g,海依然潇洒,1020872485,20,10,20
5831,ST8071,g,玩命龙哥,1020690506,20,10,20
5832,ST8485,g,金感觉,1020607423,20,10,20
5833,ST8277,g,黄瀚海,1021051112,20,10,20
5834,ST7765,g,心碎de部落,1021087521,20,10,20
5835,ST8081,g,南帝kings,1021174463,20,10,20
5836,ST9192,g,丶囡灬囡,1013675483,20,10,20
5837,ST9195,g,撒当然同意,1012347005,20,10,20
5838,ST9097,g,桂`妃我所缘,1012212541,20,10,20
5839,ST8861,g,砍人O不犯法,1012223545,20,10,20
5840,ST8967,g,GG黑白,1012313389,20,10,20
5841,ST8862,g,神力一号,1012403497,20,10,20
5842,ST8651,g,拉五203,1012468555,20,10,20
5843,ST9101,g,天地有情88,1012646802,20,10,20
5844,ST8735,g,凹特曼他爹,1012612732,20,10,20
5845,ST8736,g,少竣,1012513882,20,10,20
5846,ST8650,g,千剑巡天,1012581291,20,10,20
5847,ST8881,g,星晨V战神,1012535250,20,10,20
5848,ST9100,g,Love念您,1012562703,20,10,20
5849,ST9019,g,恋上N的床,1013029106,20,10,20
5850,ST8665,g,欧阳紫叶,1012935367,20,10,20
5851,ST9018,g,畸形小少,1012902351,20,10,20
5852,ST9194,g,武long,1012883205,20,10,20
5853,ST9020,g,影子#伯爵,1012766700,20,10,20
5854,ST9193,g,诺亚喏,1012742150,20,10,20
5855,ST9095,g,の雨心灬夕颜,1012781006,20,10,20
5856,ST8730,g,听雪溶窗,1012698147,20,10,20
5857,ST9240,g,混沌侠,1012667719,20,10,20
5858,ST8731,g,天外天女侠,1012699250,20,10,20
5859,ST8732,g,丶迷伤,1012703162,20,10,20
5860,ST9238,g,大大的波,1012674540,20,10,20
5861,ST9239,g,伊世浮云,1012674738,20,10,20
5862,ST9241,g,Vv精彩人生vV,1012672105,20,10,20
5863,ST8667,g,醉后de敌人,1013204304,20,10,20
5864,ST9244,g,心爱霞,1013252317,20,10,20
5865,ST9024,g,卩iet丶昧丿篱,1013235985,20,10,20
5866,ST9096,g,魔神0小杰,1013361488,20,10,20
5867,ST8882,g,萌哥玛力,1013161788,20,10,20
5868,ST8782,g,那情忘不了,1013193450,20,10,20
5869,ST9021,g,冰蓝0色0忧郁,1013120739,20,10,20
5870,ST9102,g,Mr灬咴,1013639109,20,10,20
5871,ST8883,g,幽冥v悠悠,1013561497,20,10,20
5872,ST9243,g,剑仙@情缘@,1013589126,20,10,20
5873,ST8885,g,傲世@修罗,1013566126,20,10,20
5874,ST8886,g,脸肉肉,1013562039,20,10,20
5875,ST8887,g,回忆只有伤,1013563689,20,10,20
5876,ST9022,g,女祸芊芊,1013542625,20,10,20
5877,ST8666,g,G可爱至极,1013526162,20,10,20
5878,ST9103,g,自行车现在调查,1013456592,20,10,20
5879,ST8884,g,含颜一笑,1013428375,20,10,20
5880,ST9023,g,BBVS,1013396811,20,10,20
5881,ST9283,g,未来战师,1011871441,20,10,20
5882,ST9242,g,小医药卫生,1012009760,20,10,20
5883,ST8545,g,刀开田地,1011965540,20,10,20
5884,ST8548,g,世俗@男青年,1011953756,20,10,20
5885,ST8652,g,慕容珊珊1,1012156323,20,10,20
5886,ST8966,g,磕蜞,1012183589,20,10,20
5887,ST8964,g,酒V剑S仙,1012177679,20,10,20
5888,ST9098,g,魂世世相守,1012202370,20,10,20
5889,ST9099,g,冰欣研,1012204062,20,10,20
5890,ST8965,g,冷血327618788,1012061258,20,10,20
5891,ST9142,g,神圣V光环,1012023345,20,10,20
5892,ST8737,g,轩辕VSS狂少,1012069643,20,10,20
5893,ST8738,g,魔女到来,1012079757,20,10,20
5894,ST8963,g,天都至王,1011500745,20,10,20
5895,ST8855,g,ni你啊牛b,1011550350,20,10,20
5896,ST8546,g,神马图瓦,1011443799,20,10,20
5897,ST9052,g,弑神仙魂,1011405070,20,10,20
5898,ST8856,g,空川,1011552490,20,10,20
5899,ST8734,g,一个疯子抽烟,1011645695,20,10,20
5900,ST8854,g,幽冥无双重,1011688395,20,10,20
5901,ST9278,g,@荷塘月色@,1011321814,20,10,20
5902,ST8860,g,东方萧寒,1011168232,20,10,20
5903,ST8653,g,R234NY5K,1011188428,20,10,20
5904,ST8733,g,轩辕神之战,1011039088,20,10,20
5905,ST8547,g,刚哥闯天下,1010940048,20,10,20
5906,ST8961,g,超越传说#武,1011146728,20,10,20
5907,ST8962,g,DGTK,1011145749,20,10,20
5908,ST9279,g,与你缘份,1011126080,20,10,20
5909,ST8543,g,tsy堂堂,1011099246,20,10,20
5910,ST9277,g,千年魔祖,1010844602,20,10,20
5911,ST8723,g,邪门菜刀,1010789820,20,10,20
5912,ST8721,g,酒城浪子008,1010883496,20,10,20
5913,ST8722,g,北风那个吹11,1010878515,20,10,20
5914,ST9051,g,思思弱水,1010900365,20,10,20
5915,ST8858,g,阿梅刚度,1011018403,20,10,20
5916,ST8859,g,谢谢你死,1011028699,20,10,20
5917,ST8960,g,L血色修罗,1010976851,20,10,20
5918,ST9048,g,嗜洫战神,1010309822,20,10,20
5919,ST8579,g,滴Xue神话,1010279676,20,10,20
5920,ST9280,g,风夜狼情,1010262137,20,10,20
5921,ST8576,g,伤丶寂寞,1010098286,20,10,20
5922,ST8952,g,气死110A,1010199576,20,10,20
5923,ST8727,g,______KSi雷,1010213819,20,10,20
5924,ST8577,g,纳米草莓,1010017490,20,10,20
5925,ST8953,g,NumBor丶楚歌,1010031109,20,10,20
5926,ST8726,g,喃喃v自语,1010039200,20,10,20
5927,ST8578,g,心羽飘飞,1010095157,20,10,20
5928,ST9137,g,miss假斯文ww,1010078947,20,10,20
5929,ST8649,g,凄美BABY,1010074621,20,10,20
5930,ST9049,g,丿左岸丶流年,1010473947,20,10,20
5931,ST8857,g,坏男人nn,1010447015,20,10,20
5932,ST9047,g,飞天刀女,1010316728,20,10,20
5933,ST8724,g,kllu,1010350592,20,10,20
5934,ST8580,g,倚天是我,1010369849,20,10,20
5935,ST8581,g,ooo天娇ooo,1010374037,20,10,20
5936,ST8725,g,雄八疯狂,1010564626,20,10,20
5937,ST9050,g,o霸世丨群雄o,1010578700,20,10,20
5938,ST9141,g,香草ZHIAI,1010619210,20,10,20
5939,ST8544,g,羽翼魔少,1010596920,20,10,20
5940,ST9281,g,上古A魔帝,1010552850,20,10,20
5941,ST9140,g,落花红,1010525630,20,10,20
5942,ST9282,g,名字太长怪难看,1010540010,20,10,20
5943,ST9138,g,羲羲中,1010518256,20,10,20
5944,ST9139,g,然后88,1010520279,20,10,20
5945,ST8956,g,wqeqweqqrewer,1009937022,20,10,20
5946,ST8729,g,枫林@晚意,1009884507,20,10,20
5947,ST8575,g,绝对继续,1009907832,20,10,20
5948,ST8728,g,奔雷123,1009897967,20,10,20
5949,ST9043,g,猪猪慢走4,1009813320,20,10,20
5950,ST9136,g,##恕##,1009789650,20,10,20
5951,ST8954,g,龙腾时代,1009759965,20,10,20
5952,ST8957,g,qawvb,1009763758,20,10,20
5953,ST8955,g,@春江花月夜$$,1009772872,20,10,20
5954,ST8848,g,liucai,1009719931,20,10,20
5955,ST9135,g,冬瓜铺一刀,1009509617,20,10,20
5956,ST9126,g,无情de公主,1009507292,20,10,20
5957,ST9127,g,o伊o伊o,1009507767,20,10,20
5958,ST8642,g,小样P死你,1009465129,20,10,20
5959,ST9276,g,夜无魂18,1009450300,20,10,20
5960,ST8648,g,花花母鸡,1009457095,20,10,20
5961,ST8571,g,潴仔仔,1009392035,20,10,20
5962,ST8849,g,我敌5,1009715153,20,10,20
5963,ST8850,g,卅玩意,1009715532,20,10,20
5964,ST9134,g,Jay伦浩,1009671024,20,10,20
5965,ST8572,g,冷血鬼道,1009651923,20,10,20
5966,ST9275,g,锁心一天下,1009579966,20,10,20
5967,ST8570,g,苍龙行天下,1009533102,20,10,20
5968,ST8632,g,玲珑VS小白,1008390674,20,10,20
5969,ST8876,g,幻梦讨贼,1008303915,20,10,20
5970,ST8875,g,静子的小号,1008300076,20,10,20
5971,ST8945,g,AssI少爷,1008492789,20,10,20
5972,ST9044,g,唐伯虎W,1008453508,20,10,20
5973,ST9186,g,血饮狂笑癫,1008159230,20,10,20
5974,ST9107,g,杀了谁喂猪,1008199733,20,10,20
5975,ST9109,g,``认真的雪,1008212538,20,10,20
5976,ST8947,g,杀戮辉,1008215826,20,10,20
5977,ST8716,g,碧血冰清,1008257845,20,10,20
5978,ST8717,g,唯我睹尊,1008254761,20,10,20
5979,ST8718,g,狂龙之毁灭,1008246272,20,10,20
5980,ST8630,g,那伤有点疼,1008265720,20,10,20
5981,ST8629,g,爱杀恨,1008270355,20,10,20
5982,ST9185,g,SHANG12346,1008281238,20,10,20
5983,ST8525,g,犯贱的情绪,1008689237,20,10,20
5984,ST8878,g,独孤顺,1008727174,20,10,20
5985,ST9133,g,绝对藐刹,1008808854,20,10,20
5986,ST8719,g,我是一个人520,1008785757,20,10,20
5987,ST9272,g,挑战梦魔,1008624314,20,10,20
5988,ST9273,g,Markliu,1008620640,20,10,20
5989,ST9130,g,Only丨玄冥,1008660167,20,10,20
5990,ST9131,g,我怕魔鬼3,1008660633,20,10,20
5991,ST9132,g,轩辕晓静,1008674705,20,10,20
5992,ST8526,g,月亮丨丶狮子Oo,1008522539,20,10,20
5993,ST8631,g,武圣真武士,1008511519,20,10,20
5994,ST8714,g,至宗の兽兽,1008558297,20,10,20
5995,ST8877,g,o狂战o藐视一切,1008574845,20,10,20
5996,ST9128,g,幸福gh,1009033016,20,10,20
5997,ST9046,g,邵东妞妞,1008962405,20,10,20
5998,ST8958,g,山东枣台,1009069535,20,10,20
5999,ST9129,g,死亡de威力,1008938945,20,10,20
6000,ST8573,g,无须后悔,1008957434,20,10,20
6001,ST8852,g,zheng2,1008845490,20,10,20
6002,ST8851,g,无钱闯世界,1008848200,20,10,20
6003,ST8720,g,Oo风云在起oO,1008895642,20,10,20
6004,ST9274,g,梦里de彩虹,1008912566,20,10,20
6005,ST8643,g,定远要复仇,1008884491,20,10,20
6006,ST8646,g,叼霸王,1009313585,20,10,20
6007,ST8853,g,清风v一笑,1009273269,20,10,20
6008,ST8647,g,樱空佑,1009328966,20,10,20
6009,ST9125,g,tl3号,1009362081,20,10,20
6010,ST8574,g,爷の天地狂,1009232609,20,10,20
6011,ST9045,g,慕容静云1,1009250788,20,10,20
6012,ST8645,g,夜街很强,1009139250,20,10,20
6013,ST8644,g,柒罪IT挽救,1009140204,20,10,20
6014,ST8959,g,夏恋灬海边,1009154890,20,10,20
6015,ST9009,g,九世天雷,1007337817,20,10,20
6016,ST9189,g,灬低唱丶寂寞灬,1007356243,20,10,20
6017,ST8773,g,狂龙斩11111111,1007376465,20,10,20
6018,ST8774,g,幽冥2010PK之王,1007375498,20,10,20
6019,ST8640,g,爱情蜘蛛丝,1007524386,20,10,20
6020,ST8502,g,玲珑7剑,1007535781,20,10,20
6021,ST8503,g,杂毛无敌天下,1007536047,20,10,20
6022,ST8775,g,无伤剑客,1007480087,20,10,20
6023,ST9111,g,强罕,1007493264,20,10,20
6024,ST9112,g,武圣裳将,1007493876,20,10,20
6025,ST9013,g,命y1样爱你,1007442316,20,10,20
6026,ST9011,g,逍遥丶小鸭子,1007439666,20,10,20
6027,ST9012,g,地狱恶魔の光明,1007440690,20,10,20
6028,ST9187,g,丿变变o,1007552979,20,10,20
6029,ST9188,g,说不出的520,1007551342,20,10,20
6030,ST8781,g,魔z01,1007633289,20,10,20
6031,ST9114,g,伊人``狠倾城,1007598736,20,10,20
6032,ST8949,g,预约死亡,1007610323,20,10,20
6033,ST8950,g,幸福为谁停留,1007607456,20,10,20
6034,ST8499,g,三联单就佛诶,1007708437,20,10,20
6035,ST8951,g,布叮式丶涩果,1007697479,20,10,20
6036,ST8780,g,加冰杜冷丁,1007709256,20,10,20
6037,ST8874,g,死亡之后,1007743330,20,10,20
6038,ST8500,g,周哉,1007705947,20,10,20
6039,ST8641,g,丿战魂灬丨鸣人,1007725749,20,10,20
6040,ST8948,g,ww81900,1008084048,20,10,20
6041,ST8946,g,kjuikji,1008095758,20,10,20
